# Pd_b,Pt_b,Ru_b,Pd_isc,Pt_isc,Ru_isc,Pd_fsc,Pt_fsc,Ru_fsc,Sd
0.150 0.850 0.000 0.170 0.830 0.000 0.170 0.830 0.000 1.000
0.150 0.800 0.050 0.190 0.770 0.040 0.190 0.810 0.000 0.784
0.150 0.750 0.100 0.140 0.760 0.100 0.170 0.830 0.000 0.672
0.150 0.700 0.150 0.130 0.730 0.140 0.160 0.840 0.000 0.578
0.150 0.650 0.200 0.130 0.630 0.240 0.190 0.810 0.000 0.456
0.150 0.600 0.250 0.150 0.610 0.240 0.240 0.760 0.000 0.517
0.150 0.550 0.300 0.160 0.550 0.290 0.240 0.760 0.000 0.416
0.150 0.500 0.350 0.170 0.500 0.330 0.260 0.730 0.010 0.355
0.150 0.450 0.400 0.150 0.460 0.390 0.230 0.750 0.020 0.297
0.150 0.400 0.450 0.140 0.390 0.470 0.200 0.740 0.060 0.274
0.150 0.350 0.500 0.130 0.390 0.480 0.240 0.630 0.130 0.280
0.150 0.300 0.550 0.170 0.260 0.570 0.370 0.550 0.080 0.203
0.150 0.250 0.600 0.170 0.220 0.610 0.280 0.560 0.160 0.193
0.150 0.200 0.650 0.150 0.160 0.690 0.420 0.400 0.180 0.152
0.150 0.150 0.700 0.170 0.150 0.680 0.220 0.400 0.380 0.125
0.150 0.100 0.750 0.170 0.110 0.720 0.260 0.440 0.300 0.091
0.150 0.050 0.800 0.130 0.060 0.810 0.460 0.150 0.390 0.088
0.150 0.000 0.850 0.140 0.000 0.860 0.360 0.000 0.640 0.037
0.100 0.900 0.000 0.120 0.880 0.000 0.120 0.880 0.000 1.000
0.100 0.850 0.050 0.100 0.850 0.050 0.110 0.890 0.000 0.804
0.100 0.800 0.100 0.110 0.790 0.100 0.130 0.870 0.000 0.568
0.100 0.750 0.150 0.110 0.710 0.180 0.140 0.860 0.000 0.517
0.100 0.700 0.200 0.090 0.700 0.210 0.120 0.880 0.000 0.551
0.100 0.650 0.250 0.090 0.670 0.240 0.100 0.900 0.000 0.514
0.100 0.600 0.300 0.080 0.600 0.320 0.120 0.860 0.020 0.311
0.100 0.550 0.350 0.080 0.590 0.330 0.140 0.860 0.000 0.341
0.100 0.500 0.400 0.130 0.480 0.390 0.220 0.780 0.000 0.318
0.100 0.450 0.450 0.080 0.450 0.470 0.150 0.750 0.100 0.287
