# Ag,Au,Cu,Ir,Pd,Pt,Rh,Ru,n_Ag,n_Au,n_Cu,n_Ir,n_Pd,n_Pt,n_Rh,n_Ru,dE,CN,db_rowidx
0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,0,0.041930,6,198
1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0.364693,6,200
0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0.448045,6,201
0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0.260972,6,202
0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0,-0.858329,6,203
0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,0,0.208537,6,204
0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,-0.354692,6,205
0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,-0.833498,6,206
0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,1,0.129131,6,207
1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0.312894,6,209
0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0.322232,6,210
0,0,0,1,0,0,0,0,0,2,1,1,0,1,0,1,-1.274027,6,211
0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,1,0.201185,6,212
0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,1,-0.089995,6,213
0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,1,-0.527668,6,214
0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,1,-1.332367,6,215
0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,1,-0.100819,6,216
0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0.450930,6,219
0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0.061893,6,220
0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,1,-0.992736,6,221
0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,1,0.158582,6,222
0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,-0.512184,6,223
0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,1,-0.934374,6,224
0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,-0.648625,6,225
1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0.373038,6,227
0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0.399499,6,228
0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0.331355,6,229
0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0.378365,6,230
0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0.206721,6,231
0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,-0.102384,6,232
0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,-0.632741,6,233
0,0,0,1,0,0,0,0,0,1,0,1,1,0,3,0,-0.759567,6,234
1,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0.454707,6,236
0,1,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0.468186,6,237
0,0,1,0,0,0,0,0,0,1,0,1,1,0,3,0,0.392075,6,238
0,0,0,0,1,0,0,0,0,1,0,1,1,0,3,0,0.311058,6,239
0,0,0,0,0,1,0,0,0,1,0,1,1,0,3,0,0.138964,6,240
0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,-0.221417,6,241
0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,0,-0.743976,6,242
0,0,0,0,0,1,0,0,1,0,1,2,1,0,0,1,-0.029963,6,243
1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0.273088,6,245
0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0.364238,6,246
0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,1,0.114335,6,247
0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,-1.059163,6,248
0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,1,0.141677,6,249
0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,1,-0.492613,6,250
