# Ag_b,Pd_b,Pt_b,Ru_b,Ag_f,Pd_f,Pt_f,Ru_f,S_d
0.10,0.40,0.50,0.00,0.11,0.41,0.48,0.00,0.10,0.39,0.51,0.00,1.0000
0.10,0.40,0.40,0.10,0.10,0.46,0.44,0.00,0.10,0.41,0.42,0.07,0.6900
0.10,0.40,0.30,0.20,0.11,0.49,0.40,0.00,0.11,0.42,0.33,0.14,0.5800
0.10,0.40,0.20,0.30,0.15,0.55,0.29,0.01,0.12,0.45,0.23,0.20,0.4450
0.10,0.40,0.10,0.40,0.19,0.64,0.16,0.01,0.13,0.49,0.13,0.26,0.3933
0.10,0.40,0.00,0.50,0.24,0.76,0.00,0.00,0.14,0.53,0.00,0.33,0.3017
0.10,0.30,0.60,0.00,0.11,0.30,0.59,0.00,0.10,0.30,0.60,0.00,1.0000
0.10,0.30,0.50,0.10,0.10,0.33,0.57,0.00,0.11,0.32,0.51,0.07,0.6883
0.10,0.30,0.40,0.20,0.10,0.37,0.52,0.01,0.11,0.33,0.43,0.13,0.5900
0.10,0.30,0.30,0.30,0.13,0.43,0.42,0.02,0.11,0.35,0.33,0.20,0.4617
0.10,0.30,0.20,0.40,0.17,0.44,0.38,0.01,0.13,0.37,0.24,0.26,0.3967
0.10,0.30,0.10,0.50,0.19,0.60,0.17,0.04,0.13,0.40,0.12,0.34,0.3200
0.10,0.30,0.00,0.60,0.23,0.67,0.00,0.10,0.15,0.45,0.00,0.39,0.2800
0.10,0.20,0.70,0.00,0.11,0.20,0.69,0.00,0.10,0.20,0.69,0.00,1.0000
0.10,0.20,0.60,0.10,0.10,0.21,0.69,0.00,0.10,0.22,0.62,0.07,0.6833
0.10,0.20,0.50,0.20,0.09,0.24,0.65,0.02,0.11,0.23,0.53,0.14,0.5817
0.10,0.20,0.40,0.30,0.12,0.32,0.52,0.04,0.11,0.23,0.45,0.20,0.4833
0.10,0.20,0.30,0.40,0.19,0.32,0.43,0.06,0.13,0.25,0.35,0.27,0.4217
0.10,0.20,0.20,0.50,0.18,0.44,0.28,0.10,0.13,0.27,0.25,0.35,0.3417
0.10,0.20,0.10,0.60,0.21,0.42,0.20,0.17,0.15,0.31,0.15,0.39,0.2700
0.10,0.20,0.00,0.70,0.24,0.54,0.00,0.22,0.19,0.36,0.00,0.45,0.2333
0.10,0.10,0.80,0.00,0.11,0.10,0.79,0.00,0.10,0.10,0.79,0.00,1.0000
0.10,0.10,0.70,0.10,0.10,0.11,0.79,0.00,0.11,0.11,0.72,0.07,0.6833
0.10,0.10,0.60,0.20,0.10,0.14,0.75,0.01,0.11,0.11,0.64,0.14,0.6033
0.10,0.10,0.50,0.30,0.11,0.12,0.69,0.08,0.11,0.12,0.56,0.20,0.4650
0.10,0.10,0.40,0.40,0.16,0.14,0.62,0.08,0.13,0.12,0.48,0.27,0.4100
0.10,0.10,0.30,0.50,0.18,0.18,0.51,0.13,0.13,0.14,0.39,0.34,0.3483
0.10,0.10,0.20,0.60,0.23,0.18,0.36,0.23,0.15,0.15,0.30,0.40,0.3183
0.10,0.10,0.10,0.70,0.25,0.29,0.21,0.25,0.19,0.18,0.18,0.45,0.2283
0.10,0.10,0.00,0.80,0.42,0.28,0.00,0.30,0.25,0.23,0.00,0.52,0.1383
0.10,0.00,0.90,0.00,0.11,0.00,0.89,0.00,0.10,0.00,0.90,0.00,1.0000
0.10,0.00,0.80,0.10,0.10,0.00,0.90,0.00,0.10,0.00,0.83,0.07,0.6833
0.10,0.00,0.70,0.20,0.10,0.00,0.89,0.01,0.11,0.00,0.75,0.13,0.5917
0.10,0.00,0.60,0.30,0.15,0.00,0.78,0.07,0.11,0.00,0.68,0.21,0.4817
0.10,0.00,0.50,0.40,0.16,0.00,0.72,0.12,0.13,0.00,0.60,0.27,0.4383
0.10,0.00,0.40,0.50,0.19,0.00,0.61,0.20,0.13,0.00,0.52,0.34,0.4050
0.10,0.00,0.30,0.60,0.21,0.00,0.47,0.32,0.15,0.00,0.44,0.41,0.3667
0.10,0.00,0.20,0.70,0.24,0.00,0.29,0.47,0.18,0.00,0.35,0.47,0.2850
0.10,0.00,0.10,0.80,0.27,0.00,0.28,0.45,0.24,0.00,0.24,0.52,0.2150
0.10,0.00,0.00,0.90,0.74,0.00,0.00,0.26,0.47,0.00,0.00,0.53,0.0317
0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.0000
0.00,0.90,0.10,0.00,0.00,0.92,0.08,0.00,0.00,0.90,0.10,0.00,1.0000
0.00,0.90,0.00,0.10,0.00,1.00,0.00,0.00,0.00,0.93,0.00,0.07,0.6833
0.00,0.80,0.20,0.00,0.00,0.83,0.17,0.00,0.00,0.79,0.21,0.00,1.0000
0.00,0.80,0.10,0.10,0.00,0.88,0.12,0.00,0.00,0.82,0.11,0.07,0.6833
0.00,0.80,0.00,0.20,0.00,1.00,0.00,0.00,0.00,0.87,0.00,0.13,0.5517
0.00,0.70,0.30,0.00,0.00,0.73,0.27,0.00,0.00,0.70,0.30,0.00,1.0000
0.00,0.70,0.20,0.10,0.00,0.79,0.21,0.00,0.00,0.73,0.20,0.07,0.6833
0.00,0.70,0.10,0.20,0.00,0.90,0.10,0.00,0.00,0.76,0.10,0.13,0.5517
0.00,0.70,0.00,0.30,0.00,1.00,0.00,0.00,0.00,0.80,0.00,0.20,0.4533
0.00,0.60,0.40,0.00,0.00,0.63,0.37,0.00,0.00,0.59,0.41,0.00,1.0000
0.00,0.60,0.30,0.10,0.00,0.67,0.33,0.00,0.00,0.62,0.31,0.07,0.6833
